Fecha,Importe,Categoria
2019-09-15,2877.99,ingresos
2019-05-31,21.1,ingresos
2023-04-21,922.44,ingresos
2020-06-15,106.27,ingresos
2022-07-23,1699.89,ingresos
2021-03-26,11.69,ingresos
2024-09-03,66.1,ingresos
2021-05-15,-8.48,ingresos
2020-05-11,97.82,ingresos
2024-11-09,100.01,ingresos
2024-03-21,17.62,ingresos
2024-06-05,2191.29,ingresos
2022-09-13,703.1,ingresos
2024-08-05,750.88,ingresos
2024-08-27,123.36,ingresos
2023-10-18,23.83,ingresos
2019-10-16,24.6,ingresos
2024-05-05,673.18,ingresos
2020-03-23,28.43,ingresos
2022-09-20,651.32,ingresos
2021-03-22,615.37,ingresos
2024-08-30,815.73,ingresos
2021-07-16,1018.75,ingresos
2022-11-09,701.42,ingresos
2019-10-01,2605.22,ingresos
2022-11-10,129.07,ingresos
2019-11-18,2847.4,ingresos
2022-04-17,319.88,ingresos
2024-02-10,429.59,ingresos
2020-06-30,12.53,ingresos
2021-07-12,103.44,ingresos
2021-07-28,379.39,ingresos
2024-02-11,-153.43,ingresos
2022-06-02,19.92,ingresos
2022-06-24,154.37,ingresos
2020-10-13,15.85,ingresos
2019-08-08,2879.18,ingresos
2023-04-19,28.18,ingresos
2022-05-28,99.03,ingresos
2023-02-22,132.77,ingresos
2019-09-21,1431.29,ingresos
2020-09-13,-0.12,ingresos
2024-06-29,589.41,ingresos
2020-10-14,62.83,ingresos
2024-01-26,17.55,ingresos
2024-01-16,178.71,ingresos
2022-09-29,2834.75,ingresos
2022-05-04,-8.92,ingresos
2024-10-03,756.46,ingresos
2023-01-24,30.43,ingresos
2022-02-20,456.22,ingresos
2021-05-25,2658.02,ingresos
2024-04-14,677.16,ingresos
2019-09-07,115.83,ingresos
2020-08-21,2609.37,ingresos
2023-09-09,316.86,ingresos
2024-06-27,-321.19,ingresos
2021-04-18,429.28,ingresos
2024-01-12,496.93,ingresos
2024-01-13,18.89,ingresos
2024-10-04,76.04,ingresos
2022-02-25,924.64,ingresos
2022-09-19,386.35,ingresos
2024-10-04,58.57,ingresos
2024-09-26,103.6,ingresos
2024-08-01,21.7,ingresos
2023-12-03,55.22,ingresos
2024-06-10,816.5,ingresos
2021-06-18,1333.76,ingresos
2025-02-28,96.73,ingresos
2023-06-14,1089.78,ingresos
2022-11-27,91.2,ingresos
2023-10-10,174.84,ingresos
2024-03-02,151.62,ingresos
2020-12-13,841.88,ingresos
2021-10-24,8.61,ingresos
2023-03-12,140.31,ingresos
2025-01-20,65.8,ingresos
2021-11-25,389.99,ingresos
2022-01-09,102.26,ingresos
2024-02-12,649.88,ingresos
2024-03-12,106.4,ingresos
2021-06-23,-208.61,ingresos
2020-06-18,19.33,ingresos
2019-07-06,2482.01,ingresos
2025-02-28,96.65,ingresos
2025-02-28,114.6,ingresos
2024-11-27,137.08,ingresos
2024-08-20,3100.89,ingresos
2021-08-03,18.91,ingresos
2023-05-29,352.64,ingresos
2024-08-04,33.8,ingresos
2022-07-25,82.88,ingresos
2022-10-24,118.27,ingresos
2024-03-12,2685.91,ingresos
2024-07-12,20.14,ingresos
2024-03-15,146.27,ingresos
2020-06-07,-16.37,ingresos
2023-03-02,138.75,ingresos
2021-09-26,1109.34,ingresos
2022-10-24,104.81,ingresos
2023-08-13,74.48,ingresos
2022-08-03,501.84,ingresos
2024-04-10,16.75,ingresos
2024-07-13,13.53,ingresos
2020-03-19,2429.09,ingresos
2021-08-20,2146.96,ingresos
2024-02-24,77.96,ingresos
2024-12-12,72.99,ingresos
2022-11-06,20.43,ingresos
2023-01-31,542.27,ingresos
2021-01-21,422.9,ingresos
2023-01-15,589.66,ingresos
2021-07-07,91.2,ingresos
2020-08-11,424.16,ingresos
2022-02-26,112.11,ingresos
2023-01-12,724.92,ingresos
2023-11-21,1708.91,ingresos
2023-02-03,531.56,ingresos
2022-05-06,15.52,ingresos
2021-04-23,757.52,ingresos
2024-03-01,25.0,ingresos
2021-04-23,757.52,ingresos
2024-03-01,25.0,ingresos
